Ledyba	85	V3.0.12	https://www.serebii.net/duel/figures/85.jpg	2	c	bug	flying	swarm - instead of an mp move, this pokémon may move on of your ledian or ledyba on the field next to itself. if there are no opposing pokémon at any of your entry points, you may move one of your ledian or ledyba on the bench next to this pokémon. in either case, your turn ends
Rhyhorn	86	V3.0.10	https://www.serebii.net/duel/figures/86.jpg	1	c	ground	rock	onslaught - this pokémon can move up to 2 steps in a straight line.
Torchic	87	V3.0.12	https://www.serebii.net/duel/figures/87.jpg	3	uc	fire		fire leak - any grass-type pokémon or bug-type pokémon that battles this pokémon will become burned.
Mankey	88	V3.0.10	https://www.serebii.net/duel/figures/88.jpg	3	c	fighting		none
Zangoose	89	V3.0.10	https://www.serebii.net/duel/figures/89.jpg	2	uc	normal		immunity - this pokémon cannot be poisoned or noxious
Weedle	90	V3.0.10	https://www.serebii.net/duel/figures/90.jpg	1	c	bug	poison	none
Drapion	91	V3.0.11	https://www.serebii.net/duel/figures/91.jpg	2	r	poison	dark	battle armor - if your battle opponent spins an attack with 10 or more damage, you can force them top spin again once per turn
Pachirisu	92	V3.0.10	https://www.serebii.net/duel/figures/92.jpg	3	c	electric		run away - when this pokémon is attacked, it can move to the bench. if it does, it gains wait.
Venusaur	93	V3.0.10	https://www.serebii.net/duel/figures/93.jpg	1	ex	grass	poison	chemical pollen - when this pokémon is on the field, all poisoned and noxious pokémon have mp-1. this effect does not stack
Seviper	94	V5.0.6	https://www.serebii.net/duel/figures/94.jpg	2	uc	poison		none
Piplup	95	V3.0.10	https://www.serebii.net/duel/figures/95.jpg	3	uc	water		none
Mewtwo	96	V4.0.4	https://www.serebii.net/duel/figures/96.jpg	2	ex	psychic		rapid approach - all the blue attacks of htis pokémon's battle opponents become misses
Weezing	97	V3.0.10	https://www.serebii.net/duel/figures/97.jpg	2	uc	poison		none
Goodra	98	V3.0.10	https://www.serebii.net/duel/figures/98.jpg	2	r	dragon		slime barrier - this pokémon negates status effects for your opponent's white attacks
Girafarig	99	V3.0.10	https://www.serebii.net/duel/figures/99.jpg	2	uc	normal	psychic	none
Butterfree	100	V3.0.12	https://www.serebii.net/duel/figures/100.jpg	2	uc	bug	flying	compound eyes - if this pokémon has evolved, and its attack lands on miss, it will shift to an attack next to it instead.
Blastoise	101	V3.0.10	https://www.serebii.net/duel/figures/101.jpg	2	ex	water		none
Lapras	102	V5.0	https://www.serebii.net/duel/figures/102.jpg	2	r	water	ice	ice wall - this pokémon cannot be frozen
Staraptor	103	V3.0.10	https://www.serebii.net/duel/figures/103.jpg	2	uc	normal	flying	none
Pikachu	104	V3.0.10	https://www.serebii.net/duel/figures/104.jpg	2	r	electric		none
Bronzong	106	V4.0.4	https://www.serebii.net/duel/figures/106.jpg	1	uc	steel	psychic	none
Sneasel	107	V3.0.10	https://www.serebii.net/duel/figures/107.jpg	2	r	dark	ice	team play - this pokémon deals +20 damage for each friendly sneasel on the field
Carvanha	108	V3.0.10	https://www.serebii.net/duel/figures/108.jpg	2	c	water	dark	group attack - if there is a carvanha within 2 spaces of this pokémon, this pokémon's white attacks become gold attacks.
Turtwig	109	V3.0.10	https://www.serebii.net/duel/figures/109.jpg	2	uc	grass		none
Mew	110	V3.0.11	https://www.serebii.net/duel/figures/110.jpg	3	ex	psychic		none
Taillow	111	V3.0.10	https://www.serebii.net/duel/figures/111.jpg	2	c	normal	flying	none
Rayquaza	112	V6.0.4	https://www.serebii.net/duel/figures/112.jpg	1	ex	dragon	flying	primal rage - if the opponent has groudon, kyogre or rayquaza on the field, this pokémon gets mp +1 and does +20 damage
Tropius	114	V3.0.11	https://www.serebii.net/duel/figures/114.jpg	1	uc	grass	flying	none
Pangoro	115	V4.0	https://www.serebii.net/duel/figures/115.jpg	2	r	fighting	dark	mold breaker - this pokémon negates abilities that boost or lower attack damage for your opponent.
Rattata	116	V3.0.10	https://www.serebii.net/duel/figures/116.jpg	2	c	normal		(pre 1.1)run away - when this pokémon is attacked, you may return it to the bench. this pokémon waits 1 turn(post 1.1) none
Electabuzz	117	V3.0.10	https://www.serebii.net/duel/figures/117.jpg	2	r	electric		connection - this pokémon's damage is increased by +10 for every electric-type pokémon it is connected to.
Tyranitar	118	V6.0.4	https://www.serebii.net/duel/figures/118.jpg	1	r	rock	dark	speed booster - when this pokémon evolves, it will gain +1 mp
Zygarde	119	V3.0.11	https://www.serebii.net/duel/figures/119.jpg	1	ex	dragon	ground	land's call - your ground-type pokémon deal +10 damage when this pokémon is on the field, unless this pokémon is affected by a special condition
Tentacruel	120	V3.0.10	https://www.serebii.net/duel/figures/120.jpg	1	r	water	poison	none
Snorlax	121	V3.0.12	https://www.serebii.net/duel/figures/121.jpg	1	ex	normal		still - this pokémon cannot be moved by other pokémon's attacks (except sweet scent). this pokémon can't be affected by any conditions other than sleep
Bellsprout	122	V3.0.10	https://www.serebii.net/duel/figures/122.jpg	2	uc	grass	poison	none
Voltorb	123	V3.0.11	https://www.serebii.net/duel/figures/123.jpg	3	uc	electric		none
Xatu	124	V3.0.10	https://www.serebii.net/duel/figures/124.jpg	1	uc	psychic	flying	none
Chimchar	125	V3.0.10	https://www.serebii.net/duel/figures/125.jpg	3	uc	fire		none
Banette	126	V3.0.11	https://www.serebii.net/duel/figures/126.jpg	2	r	ghost		infiltrator - on the field, this pokémon can pass through other pokémon
Slaking	127	V3.0.10	https://www.serebii.net/duel/figures/127.jpg	2	r	normal		truant - this pokémon cannot attack in the same turn as it made an mp move
Haunter	128	V4.0.2	https://www.serebii.net/duel/figures/128.jpg	2	uc	ghost	poison	infiltrator - on the field, this pokémon can pass through other pokémon
Larvitar	129	V3.0.11	https://www.serebii.net/duel/figures/129.jpg	2	uc	rock	ground	none
Keldeo	130	V5.0.8	https://www.serebii.net/duel/figures/130.jpg	3	ex	water	fighting	justified - this pokémon's damage is increased by the number of opposing dark-type pokémon on the field, plus 10
Giratina	131	V4.0	https://www.serebii.net/duel/figures/131.jpg	1	ex	ghost	dragon	shadow - instead of an mp move, you can move this pokémon through an adjacent pokémon to a spot next to that pokémon. this ends your turn
Hariyama	132	V5.0.8	https://www.serebii.net/duel/figures/132.jpg	2	uc	fighting		none
Diglett	133	V3.0.11	https://www.serebii.net/duel/figures/133.jpg	2	uc	ground		none
Corphish	134	V3.0.10	https://www.serebii.net/duel/figures/134.jpg	2	uc	water		surprise back - when attacked, you can move this pokémon back two steps without battling. it gains wait.
Jigglypuff	135	V3.0.11	https://www.serebii.net/duel/figures/135.jpg	2	r	normal	fairy	none
Mawile	136	V3.0.10	https://www.serebii.net/duel/figures/136.jpg	2	uc	steel	fairy	none
Cyndaquil	137	V3.0.12	https://www.serebii.net/duel/figures/137.jpg	3	uc	fire		rally - this pokémon's ember gains +20 damage for each of your pokémon in the p.c.
Xerneas	138	V5.0	https://www.serebii.net/duel/figures/138.jpg	2	ex	fairy		force balance - when placed adjacent to this pokémon, your pokémon will be boosted from 0-1mp to 2 mp, and your opponent's pokémon will be reduced from 3+mp to 2mp
Yveltal	139	V5.0	https://www.serebii.net/duel/figures/139.jpg	2	ex	dark	flying	none
Liepard	140	V3.0.10	https://www.serebii.net/duel/figures/140.jpg	2	r	dark		none
Chesnaught	142	V4.0.7	https://www.serebii.net/duel/figures/142.jpg	2	ex	grass	fighting	none
Poliwhirl	143	V3.0.10	https://www.serebii.net/duel/figures/143.jpg	2	uc	water		spinning pattern - this pokémon's spin will miss by two segments in a clockwise direction
Lairon	144	V3.0.12	https://www.serebii.net/duel/figures/144.jpg	2	c	steel	rock	noneevolution chain
Skorupi	145	V3.0.10	https://www.serebii.net/duel/figures/145.jpg	2	uc	poison	bug	irritating sting - any psychic-type pokémon that battles this pokémon will become confused.
Onix	146	V3.0.10	https://www.serebii.net/duel/figures/146.jpg	1	r	rock	ground	none
Gible	147	V3.0.10	https://www.serebii.net/duel/figures/147.jpg	1	uc	dragon	ground	raid - instead of using an mp move, this pokémon can move to within 3 spaces of an opponent's pokémon
Pancham	148	V4.0	https://www.serebii.net/duel/figures/148.jpg	3	uc	fighting		arm thrust evolution - if this pokémon spins arm thrust three or more times in a battle, it may evolve after the battle
Quilladin	149	V3.0.11	https://www.serebii.net/duel/figures/149.jpg	2	uc	grass		none
Graveler	150	V3.0.10	https://www.serebii.net/duel/figures/150.jpg	1	c	rock	ground	noneevolution chain
Koffing	152	V3.0.11	https://www.serebii.net/duel/figures/152.jpg	2	c	poison		noneevolution chain
Gastly	153	V3.0.10	https://www.serebii.net/duel/figures/153.jpg	3	r	ghost	poison	gaseous form - this pokémon cannot surround the opponent's pokémon, and cannot be surrounded itself. it can also move through other pokémon when making an mp move
Hoothoot	154	V3.0.10	https://www.serebii.net/duel/figures/154.jpg	2	uc	normal	flying	insomnia - this pokémon cannot be affected by sleep
Metapod	155	V3.0.12	https://www.serebii.net/duel/figures/155.jpg	0	uc	bug		metamorphosis - if this pokémon is not knocked out in battle, it can evolve.
Shelgon	156	V3.0.11	https://www.serebii.net/duel/figures/156.jpg	1	c	dragon		noneevolution chain
Tentacool	158	V3.0.10	https://www.serebii.net/duel/figures/158.jpg	2	uc	water	poison	form herd - the 3-pokémon limit does not apply to this pokémon
Pichu	159	V3.0.10	https://www.serebii.net/duel/figures/159.jpg	3	uc	electric		open circuit - any water-type pokémon that battles this pokémon will become paralyzed
Monferno	160	V3.0.10	https://www.serebii.net/duel/figures/160.jpg	2	c	fire	fighting	noneevolution chain
Grotle	161	V3.0.11	https://www.serebii.net/duel/figures/161.jpg	2	c	grass		foundation - your pokémon may move over this pokémonevolution chain
Wartortle	162	V3.0.10	https://www.serebii.net/duel/figures/162.jpg	2	c	water		noneevolution chain
Gyarados	163	V3.0.10	https://www.serebii.net/duel/figures/163.jpg	1	r	water	flying	speed booster - when this pokémon evolves, it will gain +1 mp
Frogadier	164	V3.0.10	https://www.serebii.net/duel/figures/164.jpg	2	uc	water		none
Prinplup	166	V3.0.10	https://www.serebii.net/duel/figures/166.jpg	2	c	water		dive entry - this pokémon can move one additional space on the board when moving from the benchevolution chain
Swellow	167	V3.0.10	https://www.serebii.net/duel/figures/167.jpg	2	uc	normal	flying	guts - if this pokémon has a special condition, it deals +50 damage
Swampert	168	V3.0.10	https://www.serebii.net/duel/figures/168.jpg	1	ex	water	ground	mud coating - when this pokémon is on the field, if there are 3 or more wster-type pokémon on the field, your ground-type  pokémon with mp1 or lower get +1mp
Flaaffy	169	V5.0.10	https://www.serebii.net/duel/figures/169.jpg	2	uc	electric		electric fur - if this pokémon is not affected by a special condition, all of the blue-attacks of non-ground-type battle opponents of this pokémon become misses. this pokémon cannot be paralyzed
Greninja	170	V5.0.9	https://www.serebii.net/duel/figures/170.jpg	3	ex	water	dark	none
Electivire	171	V3.0.10	https://www.serebii.net/duel/figures/171.jpg	2	ex	electric		ace - this pokémon can't be paralyzed
Rhydon	172	V3.0.10	https://www.serebii.net/duel/figures/172.jpg	1	uc	ground	rock	reckless charge - this pokémon can move up to 2 steps in a straight line
Flygon	173	V3.0.10	https://www.serebii.net/duel/figures/173.jpg	2	r	ground	dragon	sand blizzard - your opponent's fly away effects are nullified. when this pokémon is on the field and has evolved, the soar effects of pokémon on the field are nullified
Purrloin	174	V3.0.10	https://www.serebii.net/duel/figures/174.jpg	3	uc	dark		none
Ledian	175	V3.0.12	https://www.serebii.net/duel/figures/175.jpg	2	uc	bug	flying	swarm - instead of an mp move, this pokémon may move on of your ledian or ledyba on the field next to itself. if there are no opposing pokémon at any of your entry points, you may move one of your ledian or ledyba on the bench next to this pokémon. in either case, your turn ends
Sylveon	176	V3.0.10	https://www.serebii.net/duel/figures/176.jpg	2	r	fairy		purity veil - your opponent's dark-type pokémon will do -20 damage
Pupitar	177	V3.0.10	https://www.serebii.net/duel/figures/177.jpg	3	uc	rock	ground	beat down - all the blue attacks of the battle opponents of this pokémon become misses
Igglybuff	178	V4.0.4	https://www.serebii.net/duel/figures/178.jpg	2	uc	normal	fairy	balloon body - if a pokémon finishes an mp move next to this pokémon, this pokémon moves 1 space away.
Leafeon	179	V3.0.11	https://www.serebii.net/duel/figures/179.jpg	2	r	grass		thicket slip - this pokémon can mp move past grass-type pokémon on the field.
Croconaw	180	V3.0.10	https://www.serebii.net/duel/figures/180.jpg	2	c	water		biting movement - this pokémon can always attack after movingevolution chain
Munchlax	181	V3.0.12	https://www.serebii.net/duel/figures/181.jpg	2	r	normal		gluttony - when in the p.c., this pokémon will move back to the bench if sweet scent is spun on the field
Makuhita	182	V5.0.8	https://www.serebii.net/duel/figures/182.jpg	2	uc	fighting		none
Bronzor	183	V3.0.10	https://www.serebii.net/duel/figures/183.jpg	2	uc	steel	psychic	refraction - friendly pokémon next to this pokémon cannot be affected by any new status effects
Golbat	185	V3.0.10	https://www.serebii.net/duel/figures/185.jpg	2	uc	poison	flying	none
Rhyperior	186	V3.0.10	https://www.serebii.net/duel/figures/186.jpg	1	ex	ground	rock	none
Vaporeon	187	V3.0.11	https://www.serebii.net/duel/figures/187.jpg	3	r	water		none
Jolteon	188	V3.0.10	https://www.serebii.net/duel/figures/188.jpg	3	r	electric		thunder rush - this pokémon can mp move past paralyzed pokémon.
Marshtomp	189	V3.0.10	https://www.serebii.net/duel/figures/189.jpg	1	r	water	ground	mud coating - when this pokémon is on the field, if there are 3 or more wster-type pokémon on the field, your ground-type  pokémon with mp1 or lower get +1mp
Garchomp	190	V3.0.11	https://www.serebii.net/duel/figures/190.jpg	2	ex	dragon	ground	none
Empoleon	191	V3.0.10	https://www.serebii.net/duel/figures/191.jpg	2	ex	water	steel	diving entry - when moving this pokémon from the bench, it can only move to one space away from the entry point. your turn ends.
Poliwrath	192	V5.0.8	https://www.serebii.net/duel/figures/192.jpg	2	r	water	fighting	hypnotic stare - any pokémon that battles this pokémon will become confused
Poochyena	193	V4.0.2	https://www.serebii.net/duel/figures/193.jpg	3	uc	dark		none
Luxio	196	V5.0.10	https://www.serebii.net/duel/figures/196.jpg	2	uc	electric		blue spark - the dodges of opposing pokémon adjacent to this pokémon become misses.
Hypno	197	V5.0.8	https://www.serebii.net/duel/figures/197.jpg	2	r	psychic		spellbind - while this pokémon is on the field, the sleep condition is not removed by the effects of other abilities
Magikarp	198	V3.0.10	https://www.serebii.net/duel/figures/198.jpg	2	c	water		rapid evolution - when this pokémon faints in battle, you can evolve it without sending it to the p.c.
Ivysaur	199	V3.0.10	https://www.serebii.net/duel/figures/199.jpg	2	c	grass	poison	noneevolution chain
Elekid	200	V3.0.11	https://www.serebii.net/duel/figures/200.jpg	3	c	electric		connection - this pokémon's damage is increased by +10 for every electric-type pokémon it is connected to
Natu	201	V3.0.11	https://www.serebii.net/duel/figures/201.jpg	2	uc	psychic	flying	none
Raichu	202	V3.0.10	https://www.serebii.net/duel/figures/202.jpg	2	uc	electric		grounding - this pokémon cannot be paralysed
Lucario	203	V3.0.10	https://www.serebii.net/duel/figures/203.jpg	2	ex	fighting	steel	none
Kakuna	205	V3.0.11	https://www.serebii.net/duel/figures/205.jpg	0	uc	bug	poison	metamorphosis - if this pokémon is not knocked out in battle, it can evolve
Wigglytuff	206	V3.0.10	https://www.serebii.net/duel/figures/206.jpg	2	r	normal	fairy	hypnotic voice - the next turn after using this pokémon, your opponent will be unable to use plates
Aggron	207	V6.0.4	https://www.serebii.net/duel/figures/207.jpg	1	ex	steel	rock	territoriality - while this pokémon is on the bnch, it gains +1 mp. your opponent's pokémon cannot pass by this pokémon with an mp move. any opposing pokémon that has used an mp move to move next to this pokémon must attack it on that turn.
Infernape	208	V3.0.11	https://www.serebii.net/duel/figures/208.jpg	2	ex	fire	fighting	none
Totodile	209	V3.0.10	https://www.serebii.net/duel/figures/209.jpg	3	uc	water		bite instinct - this pokémon must battle if possible after making an mp move
Gardevoir	211	V4.0.4	https://www.serebii.net/duel/figures/211.jpg	2	ex	psychic	fairy	ghost sensor - your opponent's pokémon cannot slip past this pokémon using the effects of infiltrator, shadow or gaseous form.
Vibrava	212	V3.0.10	https://www.serebii.net/duel/figures/212.jpg	2	uc	ground	dragon	vibrating sound - your opponent's pokémon cannot pass next to this pokémon using an mp move. if the pokémon your opponent moved last turn is next to this pokémon, it cannot attack.
Nuzleaf	213	V3.0.11	https://www.serebii.net/duel/figures/213.jpg	2	uc	grass	dark	none
Shiftry	214	V3.0.10	https://www.serebii.net/duel/figures/214.jpg	2	r	grass	dark	cut off - when this pokémon is on the field, it can move to your goal point instead of making an mp move (ends your turn)
Kirlia	215	V3.0.10	https://www.serebii.net/duel/figures/215.jpg	2	r	psychic	fairy	ghost sensor - your opponent's pokémon cannot slip past this pokémon using the effects of infiltrator, shadow or gaseous form.
Noctowl	216	V3.0.10	https://www.serebii.net/duel/figures/216.jpg	2	uc	normal	flying	insomnia - this pokémon cannot be affected by sleep
Ralts	217	V3.0.10	https://www.serebii.net/duel/figures/217.jpg	3	r	psychic	fairy	ghost sensor - your opponent's pokémon cannot slip past this pokémon using the effects of infiltrator, shadow or gaseous form.
Deoxys	218	V3.0.10	https://www.serebii.net/duel/figures/218.jpg	3	ex	psychic		cross wind - this pokémon does not spend mp when moving from the bench to an entry point. the 3-pokémon limit does not apply  to this pokémon in your deck
Deoxys	219	V3.0.10	https://www.serebii.net/duel/figures/219.jpg	2	ex	psychic		none
Exeggutor	220	V3.0.10	https://www.serebii.net/duel/figures/220.jpg	1	uc	grass	psychic	bigg eggsplosion - before battle, allows one of friendly exeggcute to be choosed. if barrage is spun, it deals +60 damage. if it does, the exeggcute is knocked out
Slakoth	221	V3.0.10	https://www.serebii.net/duel/figures/221.jpg	1	uc	normal		doze - this pokémon will wake up from sleep condition at the start of your turn and you will be able to use it again.
Chikorita	222	V3.0.10	https://www.serebii.net/duel/figures/222.jpg	3	uc	grass		refreshing aroma - when this pokémon moves from the bench to the field, remove any special conditions from all of your pokémon on the field
Glaceon	223	V3.0.10	https://www.serebii.net/duel/figures/223.jpg	3	r	ice		none
